,PrimerMix,Target,Assay,Conc,Exp_id,MeltPeaks,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0
0,PM9.8,mcr-1,G10,10.0,20200520_02,87.33574891815009,-0.0011612599999999973,-0.0006193599999999994,-0.00011286000000000629,0.0008911400000000125,0.0010023400000000043,0.0015550399999999936,0.0017790399999999956,0.0020063399999999953,0.0023128400000000104,0.0020626400000000045,0.0026597400000000077,0.0027328400000000003,0.0026790399999999936,0.002952040000000003,0.0033206399999999997,0.003638140000000012,0.0038007400000000108,0.003899240000000012,0.004268740000000007,0.004469840000000003,0.004935840000000011,0.004944740000000017,0.005560240000000008,0.005697540000000001,0.005875140000000015,0.006387940000000009,0.006874039999999998,0.00755364,0.008699540000000006,0.010631240000000014,0.013650540000000003,0.019644240000000007,0.030696139999999997,0.04998814,0.08419814,0.13710414,0.20700414,0.27862014,0.33813814000000003,0.38287113999999994,0.41974914,0.44954414,0.47375013999999993,0.49538013999999997,0.51219814
1,PM9.8,mcr-1,G10,10.0,20200520_02,87.4205602065823,-0.001849699999999982,-0.0006424000000000013,6.470000000001475e-05,0.0010359000000000063,0.0013915000000000177,0.0016591999999999996,0.001921000000000006,0.0023614000000000135,0.002517200000000011,0.00275220000000001,0.002791800000000025,0.0033489000000000158,0.003527200000000008,0.003981500000000013,0.004519900000000007,0.004663300000000009,0.005030099999999996,0.005544300000000016,0.005665400000000001,0.006209500000000007,0.00696250000000001,0.007050000000000001,0.007427500000000017,0.007857700000000009,0.008425900000000014,0.008672700000000005,0.009584800000000018,0.010983900000000005,0.013104600000000008,0.017401700000000006,0.024655700000000016,0.03859670000000001,0.0638947,0.10692769999999999,0.17219070000000003,0.25223270000000003,0.3283797,0.38791070000000005,0.43359270000000005,0.47149569999999996,0.5023807,0.5275707,0.5497757,0.5673657,0.5823987
2,PM9.8,mcr-1,G10,10.0,20200520_02,87.1995790018907,-0.0012033199999999938,-0.0006085200000000013,9.448000000000095e-05,0.0007824800000000021,0.000934879999999999,0.0012513799999999894,0.0017164799999999994,0.0018703799999999979,0.0021222799999999972,0.0020516799999999932,0.0022491799999999965,0.0027534799999999957,0.0027462799999999968,0.0028414800000000004,0.002964879999999996,0.003152679999999998,0.0033205799999999966,0.003566179999999995,0.0037159800000000007,0.0038562800000000105,0.0040036800000000025,0.004423980000000001,0.0047049800000000044,0.0051831800000000025,0.005593279999999999,0.006226879999999997,0.006996279999999987,0.00820727999999999,0.010104079999999994,0.013886180000000005,0.02003557999999999,0.03184068,0.05317338000000001,0.08980737999999999,0.14506838,0.21423838000000003,0.28062538000000004,0.33310438000000003,0.37381938000000003,0.40654738,0.43435638000000004,0.45624938000000004,0.47550037999999994,0.49149237999999995,0.5052103800000001
3,PM9.8,mcr-1,G10,10.0,20200520_02,87.44699728926096,-0.001593360000000002,-0.000577459999999988,6.834000000002782e-05,0.0009272400000000097,0.001175240000000008,0.0012431400000000037,0.0015954400000000035,0.0015892400000000056,0.0021231399999999956,0.0023472400000000143,0.002189040000000003,0.002630240000000006,0.0029078400000000226,0.0030686399999999975,0.0032510400000000106,0.0037377400000000033,0.0038536400000000054,0.003943940000000007,0.004402940000000008,0.004595639999999998,0.004875240000000003,0.0054497400000000085,0.0055900400000000044,0.006161540000000007,0.0065888400000000125,0.006834439999999997,0.007384440000000006,0.008413740000000003,0.009618940000000006,0.01182944000000001,0.015831440000000002,0.02340694,0.037210240000000006,0.062364240000000015,0.10438224000000002,0.16721524000000001,0.24243524000000002,0.31209624,0.36596824000000006,0.40767723999999994,0.44240424,0.47089923999999994,0.49429224000000005,0.5141832399999999,0.53072024
4,PM9.8,mcr-1,G10,10.0,20200520_02,87.25235087984063,-0.0009400199999999997,-0.0004529200000000025,9.077999999999864e-05,0.0003296800000000058,0.0009724800000000047,0.0009062799999999954,0.0013802799999999976,0.0012711799999999968,0.0015809799999999957,0.00168368,0.0018929799999999955,0.002064980000000001,0.002506079999999994,0.002478479999999998,0.00285908,0.0030635799999999963,0.0035000799999999957,0.003607779999999998,0.0037466799999999953,0.004386979999999999,0.004892979999999998,0.004999180000000013,0.005412980000000005,0.005909779999999996,0.0063121800000000075,0.0068137799999999984,0.0073333799999999935,0.008351779999999996,0.009834779999999994,0.012290080000000002,0.016801279999999995,0.025271579999999995,0.04106178,0.06866688000000001,0.11487387999999998,0.18004188,0.25349188,0.31795888,0.36634488000000004,0.40531588,0.43729788,0.46360087999999994,0.48570588,0.50394588,0.5200718799999999
5,PM9.8,mcr-1,G10,10.0,20200520_02,87.22793868565361,-0.0020491599999999943,-0.00071265999999999,0.00040223999999999815,0.0008858399999999989,0.0014737400000000012,0.002226539999999999,0.002656439999999996,0.0027307399999999954,0.0032025400000000037,0.003191239999999998,0.003146739999999995,0.003723939999999995,0.004076140000000006,0.004355440000000002,0.004267740000000006,0.004796739999999994,0.005076040000000004,0.005068639999999999,0.0056918400000000036,0.005923640000000008,0.00629884,0.006473439999999997,0.0068663399999999986,0.0072648400000000085,0.007956040000000011,0.008108039999999997,0.008837339999999999,0.009515040000000002,0.009789340000000007,0.010937340000000004,0.012282439999999992,0.015070639999999996,0.019749939999999994,0.027946040000000005,0.043571540000000006,0.06952454,0.11054054000000002,0.16316154000000002,0.21723354,0.26529254,0.30256454,0.33221954,0.35718754,0.37788054,0.39558154
6,PM9.8,mcr-1,G10,100.0,20200520_02,87.42658580617379,-0.0002823400000000059,-0.0004917399999999905,-0.0002008399999999938,0.00033436000000000576,0.0006405599999999984,0.0005575599999999986,0.0007234599999999952,0.0011431600000000042,0.0011520599999999964,0.0014194599999999974,0.0014226600000000061,0.0014459599999999961,0.0015383600000000025,0.0017472600000000005,0.001971760000000003,0.001931459999999996,0.0021285599999999877,0.002176360000000002,0.0025269600000000086,0.0025904600000000028,0.003100859999999997,0.0033536599999999944,0.0038869600000000087,0.004548759999999999,0.0052998600000000035,0.006644659999999997,0.009116059999999995,0.013709959999999993,0.021821359999999998,0.036982160000000014,0.06352015999999999,0.10785516,0.17080916,0.24301016000000003,0.30692316000000003,0.35509616,0.39349716000000007,0.42412116,0.45043515999999995,0.47211316000000003,0.48968616,0.50414016,0.51726216,0.52848216,0.53818716
7,PM9.8,mcr-1,G10,100.0,20200520_02,87.34718202485845,-0.00024411999999998657,-0.0003730200000000017,-8.182000000001022e-05,0.00025697999999999,0.0004419799999999946,0.0005941799999999858,0.0009186799999999912,0.0010687799999999914,0.0010951799999999873,0.0013662799999999975,0.0013157800000000025,0.0012295800000000079,0.0014792799999999995,0.0017775800000000008,0.001816780000000004,0.0018553800000000037,0.002116679999999996,0.0022995799999999955,0.0026304799999999906,0.0029129799999999956,0.0031420800000000054,0.0035847799999999957,0.0038463800000000103,0.00449078,0.0052578800000000064,0.006732779999999994,0.009136779999999997,0.013676279999999999,0.021700479999999994,0.03674678000000001,0.06336978000000001,0.10887478,0.17402877999999997,0.24983177999999998,0.31855278,0.37015778,0.41038878,0.44419677999999996,0.47194078000000006,0.4948327800000001,0.51479678,0.5305527800000001,0.54395078,0.55621078,0.56664278
8,PM9.8,mcr-1,G10,100.0,20200520_02,87.37944342424309,-8.652000000000659e-05,-0.00031261999999999956,-0.0003339200000000153,0.000163079999999996,0.0005699799999999977,0.0006823799999999824,0.0008513799999999988,0.0009421799999999869,0.001005579999999992,0.0012425799999999793,0.001515179999999991,0.001621079999999997,0.0017013799999999885,0.002085079999999989,0.002400879999999994,0.0021907799999999894,0.00270477999999999,0.002923979999999979,0.0032584799999999803,0.0037215799999999882,0.004110579999999989,0.00434467999999999,0.004707779999999995,0.005504079999999981,0.006149479999999985,0.007378479999999993,0.009569379999999988,0.013981579999999993,0.021515879999999987,0.03564437999999999,0.06122807999999999,0.10416508000000001,0.16730407999999997,0.24228507999999999,0.31121008,0.36326507999999996,0.40458408,0.43884708000000006,0.46710308,0.49096107999999994,0.5104010800000001,0.52665008,0.54117308,0.55383708,0.56409908
9,PM9.8,mcr-1,G10,100.0,20200520_02,87.39812125568635,-0.001774120000000004,-0.0002528200000000008,0.000371880000000005,0.000648380000000004,0.001006679999999996,0.001340480000000005,0.0014113800000000037,0.0015780800000000095,0.002030580000000004,0.001964179999999996,0.0021695800000000043,0.002530179999999993,0.0026193800000000045,0.002655080000000004,0.0029221800000000103,0.002984180000000003,0.0032875799999999983,0.0034202799999999978,0.00375998000000001,0.004292980000000002,0.0046868799999999905,0.004886780000000007,0.005658179999999999,0.006684980000000007,0.008293379999999989,0.011329879999999987,0.016535880000000003,0.026723480000000008,0.04483698000000001,0.07739998000000001,0.12890998,0.19890298,0.27382597999999997,0.33801398,0.38641497999999996,0.42486897999999995,0.45621598,0.48192998000000004,0.50383698,0.52283298,0.53813998,0.55092498,0.5622469800000001,0.57208298,0.5813779800000001
10,PM9.8,mcr-1,G10,100.0,20200520_02,87.4347242890502,-0.0014032999999999962,-0.0005121000000000014,0.00032890000000000696,0.0006107000000000057,0.0009757999999999989,0.0012609999999999982,0.0013904,0.00166899999999999,0.001998700000000006,0.0019002000000000047,0.0021938999999999986,0.0023786000000000085,0.002592200000000003,0.002633499999999983,0.003183499999999992,0.0032423000000000035,0.0035409000000000135,0.003692900000000013,0.004292400000000002,0.004404100000000008,0.0049717999999999984,0.005391199999999999,0.00584620000000001,0.006669499999999995,0.007957200000000011,0.009985400000000005,0.013798400000000002,0.020007700000000003,0.0315356,0.0534766,0.0906946,0.1494586,0.22472959999999997,0.3004856,0.36291260000000003,0.4108746,0.4496806,0.4809706,0.5078556,0.5281756,0.5465376,0.5622506,0.5750306,0.5871055999999999,0.5970296
11,PM9.8,mcr-1,G10,100.0,20200520_02,87.3153527580666,-0.00031219999999997083,-7.719999999998561e-05,-7.339999999998736e-05,0.0002111000000000196,0.00025170000000002135,0.0005100000000000104,0.0006497000000000169,0.0006786000000000153,0.0008602000000000193,0.0009921000000000096,0.0010903000000000163,0.0014444000000000123,0.001779700000000023,0.0016296000000000088,0.0020578000000000124,0.0023213000000000122,0.0023614000000000274,0.0025177000000000255,0.0029174000000000144,0.0031240000000000157,0.003549500000000025,0.00378050000000002,0.004011700000000021,0.004554100000000019,0.00539160000000001,0.006577400000000025,0.008849300000000018,0.012949800000000011,0.020637900000000015,0.03465080000000001,0.059838400000000014,0.10329540000000001,0.16891540000000002,0.24893640000000003,0.32534640000000004,0.3839614,0.42983740000000004,0.46700640000000004,0.4974214,0.5225594,0.5436134,0.5607363999999999,0.5763244,0.5890514,0.6002744
12,PM9.8,mcr-1,G10,1000.0,20200520_02,87.46545840270785,-8.373999999999882e-05,-6.539999999999324e-06,-9.394000000000069e-05,5.6560000000011046e-05,0.00012766000000000166,0.00014216000000000228,0.00025266000000000177,0.000245260000000011,0.0003085599999999994,0.0004254600000000164,0.00045036000000001075,0.0005390600000000079,0.0006335600000000052,0.0007868600000000142,0.0006971600000000161,0.0008310600000000085,0.0010305599999999998,0.0011590600000000034,0.001599459999999997,0.001860760000000003,0.002729160000000022,0.00364666000000001,0.005406560000000005,0.00895106000000001,0.014886260000000012,0.026623860000000013,0.047716560000000005,0.08426756,0.14136656000000003,0.21435255999999997,0.28680256,0.34562756,0.38938455999999994,0.42608455999999995,0.45608955999999995,0.48082356,0.50116956,0.51810756,0.5327625600000001,0.5450585600000001,0.55540356,0.56553056,0.57295256,0.58081356,0.5866955600000001
